Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
MST,Charles Darwin University,Online,Master of Business Administration,Asia Pacific College of Business and Law,CSP supported,"32,760.00",AUD,Years,1,Year,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-business-administration-sbad01-2021,English,A,"The Master of Business Administration (MBA) develops the key attributes and skills you need to move into senior and middle management positions in business, industry and the public sector. It complements your existing qualifications and experience, giving you an opportunity to learn more about:","The Australian Government predicts strong industry demand for business degree graduates from a wide range of sectors. As a Master of Business Administration graduate, you will be qualified to pursue a range of exciting domestic and international career opportunities, which include business planning and management, brand management, marketing, market research, business analysis, e-commerce, human resource management, and many others.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Darwin,Master of Business Administration (Professional Practice),Asia Pacific College of Business and Law,CSP supported,"32,760.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-business-administration-professional-practice-sbapp1-2021,English,A,The Master of Business Administration (Professional Practice) complements your current management role and further develops your knowledge and professional corporate skills in:,"The Australian Government predicts strong industry demand for business degree graduates from a wide range of sectors. As a Master of Business Administration graduate you will be qualified to pursue a range of exciting domestic and international career opportunities, which include business planning and management, brand management, marketing, market research, business analysis, e-commerce, human resource management, and many others.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Online,Master of Business Administration (Professional Practice),Asia Pacific College of Business and Law,CSP supported,"32,760.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-business-administration-professional-practice-sbapp1-2021,English,A,The Master of Business Administration (Professional Practice) complements your current management role and further develops your knowledge and professional corporate skills in:,"The Australian Government predicts strong industry demand for business degree graduates from a wide range of sectors. As a Master of Business Administration graduate you will be qualified to pursue a range of exciting domestic and international career opportunities, which include business planning and management, brand management, marketing, market research, business analysis, e-commerce, human resource management, and many others.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Darwin,Master of Public Policy,"College of Indigenous Futures, Arts and Society",CSP supported,"32,008.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-public-policy-sppol1-2021,English,A,"The Master of Public Policy is an opportunity to undertake a in-depth study in the field of public policy that culminates in a research project that seeks to explore issues of research in policy related fields. With a focus on northern Australia and its relation to South-East Asia you'll explore the policy issues in the region's remote contexts and the significance of Indigenous peoples and cultures, and its proximity to South-East Asia.","Graduating with a Master of Public Policy may lead to career opportunities in government and private companies as a policy researcher, advisor, analyst or writer.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Online,Master of Public Policy,"College of Indigenous Futures, Arts and Society",CSP supported,"32,008.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-public-policy-sppol1-2021,English,A,"The Master of Public Policy is an opportunity to undertake a in-depth study in the field of public policy that culminates in a research project that seeks to explore issues of research in policy related fields. With a focus on northern Australia and its relation to South-East Asia you'll explore the policy issues in the region's remote contexts and the significance of Indigenous peoples and cultures, and its proximity to South-East Asia.","Graduating with a Master of Public Policy may lead to career opportunities in government and private companies as a policy researcher, advisor, analyst or writer.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Darwin,Master of Social Work (Qualifying),College of Health and Human Sciences,CSP supported,"31,000.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-social-work-qualifying-sscwk1-2021,English,A,"This course provides you with the knowledge and skills required for employment as an accredited social work practitioner.  You will learn to work with individuals, families, groups and communities to create positive change. You will gain specific practical skills for working effectively and safely in situations where resources are limited, including remote and regional locations. You will receive support and access to a broad and coherent body of knowledge in a range of contexts, at the master's degree level. Course themes include multidisciplinary and intercultural practice, social justice, research and advocacy, and working in virtual contexts.",Not provided in the website,Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Online,Master of Social Work (Qualifying),College of Health and Human Sciences,CSP supported,"31,000.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-social-work-qualifying-sscwk1-2021,English,A,"This course provides you with the knowledge and skills required for employment as an accredited social work practitioner.  You will learn to work with individuals, families, groups and communities to create positive change. You will gain specific practical skills for working effectively and safely in situations where resources are limited, including remote and regional locations. You will receive support and access to a broad and coherent body of knowledge in a range of contexts, at the master's degree level. Course themes include multidisciplinary and intercultural practice, social justice, research and advocacy, and working in virtual contexts.",Not provided in the website,Australia,Yes,Yes,Yes,Yes,Yes,
GCERT,Charles Darwin University,Darwin,Graduate Certificate of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"16,004.00",AUD,Years,6,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/graduate-certificate-arts-uarts1-2021,English,A,The Graduate Certificate of Arts is a flexible postgraduate course that prepares you for further studies or research. The course will diversify and grow your knowledge in cultural and creative spheres.,"A Graduate Certificate of Arts will open up opportunities for you by adding a new dimension of knowledge and skills to your existing qualification. It is likely to make you ready for work in the NT by giving your qualifications and experience a local edge. It also allows you to access locally specific, Indigenous or creative skills and knowledge development without committing to longer periods of study.",Australia,Yes,Yes,Yes,Yes,Yes,
GCERT,Charles Darwin University,Online,Graduate Certificate of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"16,004.00",AUD,Years,6,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/graduate-certificate-arts-uarts1-2021,English,A,The Graduate Certificate of Arts is a flexible postgraduate course that prepares you for further studies or research. The course will diversify and grow your knowledge in cultural and creative spheres.,"A Graduate Certificate of Arts will open up opportunities for you by adding a new dimension of knowledge and skills to your existing qualification. It is likely to make you ready for work in the NT by giving your qualifications and experience a local edge. It also allows you to access locally specific, Indigenous or creative skills and knowledge development without committing to longer periods of study.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Darwin,Master of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"32,008.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-arts-sarts1-2021,English,A,"The Master of Arts is a flexible, postgraduate degree that allows you to undertake a bespoke research project on a topic of your choice. It will equip you with deep knowledge to bolster your CV, demonstrate your expertise and prepare you for a PhD should you wish to continue your studies.",Not provided in the website,Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Online,Master of Arts,"College of Indigenous Futures, Arts and Society",CSP supported,"32,008.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-arts-sarts1-2021,English,A,"The Master of Arts is a flexible, postgraduate degree that allows you to undertake a bespoke research project on a topic of your choice. It will equip you with deep knowledge to bolster your CV, demonstrate your expertise and prepare you for a PhD should you wish to continue your studies.",Not provided in the website,Australia,Yes,Yes,Yes,Yes,Yes,
GCERT,Charles Darwin University,Darwin,Graduate Certificate of Digital Learning Futures,College of Education,CSP supported,N/A,AUD,Years,6,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/graduate-certificate-digital-learning-futures-udlf01-2021,English,D,"Our work, lives and recreation are increasingly framed by digital technologies. The Graduate Certificate of Digital Learning Futures can help you get ready for the next wave of digital transformation in education, to not only lead and implement digital technologies in all aspects of teaching and learning but also create.",Not provided in the website,Australia,Yes,Yes,Yes,Yes,Yes,
GCERT,Charles Darwin University,Online,Graduate Certificate of Digital Learning Futures,College of Education,CSP supported,N/A,AUD,Years,6,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/graduate-certificate-digital-learning-futures-udlf01-2021,English,D,"Our work, lives and recreation are increasingly framed by digital technologies. The Graduate Certificate of Digital Learning Futures can help you get ready for the next wave of digital transformation in education, to not only lead and implement digital technologies in all aspects of teaching and learning but also create.",Not provided in the website,Australia,Yes,Yes,Yes,Yes,Yes,
GCERT,Charles Darwin University,Darwin,Graduate Certificate of Education (Global Learning),College of Education,CSP supported,"14,052.00",AUD,Years,6,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/graduate-certificate-education-global-learning-uedi01-2021,English,A,"The Graduate Certificate of Education (Global Learning) is a diverse and innovative course covering international education, education policy, higher education, vocational education, literacy and language, English language teaching in Asia, educational leadership, Indigenous education and digital technologies and learning.","Graduating from this course may lead to career opportunities as education policymakers, practitioners, school teachers and principals employment progression as well as researchers working across Australia and in the Asia-Pacific.",Australia,Yes,Yes,Yes,Yes,Yes,
GCERT,Charles Darwin University,Online,Graduate Certificate of Education (Global Learning),College of Education,CSP supported,"14,052.00",AUD,Years,6,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/graduate-certificate-education-global-learning-uedi01-2021,English,A,"The Graduate Certificate of Education (Global Learning) is a diverse and innovative course covering international education, education policy, higher education, vocational education, literacy and language, English language teaching in Asia, educational leadership, Indigenous education and digital technologies and learning.","Graduating from this course may lead to career opportunities as education policymakers, practitioners, school teachers and principals employment progression as well as researchers working across Australia and in the Asia-Pacific.",Australia,Yes,Yes,Yes,Yes,Yes,
GCERT,Charles Darwin University,Darwin,Graduate Certificate of Inclusive Education,College of Education,CSP supported,N/A,AUD,Years,6,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/graduate-certificate-inclusive-education-uied01-2021,English,D,"The Graduate Certificate of Inclusive Education is designed for graduates with qualifications in relevant fields such as teaching, early childhood or allied health. The course is designed to enhance your working knowledge of inclusive education principles in the classroom.",Not provided in the website,Australia,Yes,Yes,Yes,Yes,Yes,
GCERT,Charles Darwin University,Online,Graduate Certificate of Inclusive Education,College of Education,CSP supported,N/A,AUD,Years,6,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/graduate-certificate-inclusive-education-uied01-2021,English,D,"The Graduate Certificate of Inclusive Education is designed for graduates with qualifications in relevant fields such as teaching, early childhood or allied health. The course is designed to enhance your working knowledge of inclusive education principles in the classroom.",Not provided in the website,Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Darwin,Master of Digital Learning Futures,College of Education,CSP supported,"28,104.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-digital-learning-futures-sdlf01-2021,English,A,"Advancements and innovations with digital technology are not stopping now! The Master of Digital Learning Futures can help you get ready for the next wave of global transformation. This innovative, industry-relevant program investigates the dynamics of the digital era. What new 'smarts' are on the horizon and what skills are needed to engage effectively within the digital paradigm? How might we learn next? How might we teach?","Graduating from this course may lead to a range of roles, including in teaching or as a teaching centre technology officer, instructional designer, education software developer, learning and development specialist or e-learning specialist.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Online,Master of Digital Learning Futures,College of Education,CSP supported,"28,104.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-digital-learning-futures-sdlf01-2021,English,A,"Advancements and innovations with digital technology are not stopping now! The Master of Digital Learning Futures can help you get ready for the next wave of global transformation. This innovative, industry-relevant program investigates the dynamics of the digital era. What new 'smarts' are on the horizon and what skills are needed to engage effectively within the digital paradigm? How might we learn next? How might we teach?","Graduating from this course may lead to a range of roles, including in teaching or as a teaching centre technology officer, instructional designer, education software developer, learning and development specialist or e-learning specialist.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Darwin,Master of Education (Global Learning),College of Education,CSP supported,"28,104.00",AUD,Years,1,Year,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-education-global-learning-sedi01-2021,English,A,The Master of Education (Global Learning) focuses on globalised learning and prepares you for research and leadership in this area. Please note that completion of this course does not lead to teacher registration.,"Graduating from this course may lead to career opportunities as education policymakers, practitioners, school teachers and principals employment progression as well as researchers working across Australia and in the Asia-Pacific.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Online,Master of Education (Global Learning),College of Education,CSP supported,"28,104.00",AUD,Years,1,Year,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-education-global-learning-sedi01-2021,English,A,The Master of Education (Global Learning) focuses on globalised learning and prepares you for research and leadership in this area. Please note that completion of this course does not lead to teacher registration.,"Graduating from this course may lead to career opportunities as education policymakers, practitioners, school teachers and principals employment progression as well as researchers working across Australia and in the Asia-Pacific.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Darwin,Master of Teaching,College of Education,CSP supported,"28,104.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-teaching-stch01-2021,English,A,"If you already hold a bachelor's degree in a field other than education, the Master of Teaching can help you to become a teacher in two years. At CDU, you can study your Master of Teaching online or on campus, part time or full time. This makes it easier to study where, when and how it suits you.","Graduating with Master of Teaching prepares you to teach in early childhood, primary or secondary school settings. It also prepares you to work in associated educational areas such as: curriculum development  educational planning  educational research, and   policy development.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Online,Master of Teaching,College of Education,CSP supported,"28,104.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-teaching-stch01-2021,English,A,"If you already hold a bachelor's degree in a field other than education, the Master of Teaching can help you to become a teacher in two years. At CDU, you can study your Master of Teaching online or on campus, part time or full time. This makes it easier to study where, when and how it suits you.","Graduating with Master of Teaching prepares you to teach in early childhood, primary or secondary school settings. It also prepares you to work in associated educational areas such as: curriculum development  educational planning  educational research, and   policy development.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Darwin,Master of Engineering,"College of Engineering, IT and Environment",CSP supported,"34,680.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-engineering-seng01-2021,English,A,The Master of Engineering will build on your previous knowledge and encourage you to develop a deeper and integrated understanding of the scientific and engineering principles of your engineering discipline. You will also be prompted to build leadership and research skills for the development of engineering or research projects.,"Graduating from the civil and structural engineering major of this course may lead to professional opportunities in areas such as design, construction, water supply and treatment, infrastructure development, roads and traffic and project management. Graduating from the electrical and electronics engineering major of this course may lead to professional opportunities in areas such as electronics, renewable energy, power generation, storage and distribution, process control, mining, oil and gas, consultation, and project management. Graduating from the mechanical engineering major of this course may lead to career opportunities in areas such as design, machinery, manufacturing and fabrication, mining, oil and gas, consultation, and project management.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Online,Master of Engineering,"College of Engineering, IT and Environment",CSP supported,"34,680.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-engineering-seng01-2021,English,A,The Master of Engineering will build on your previous knowledge and encourage you to develop a deeper and integrated understanding of the scientific and engineering principles of your engineering discipline. You will also be prompted to build leadership and research skills for the development of engineering or research projects.,"Graduating from the civil and structural engineering major of this course may lead to professional opportunities in areas such as design, construction, water supply and treatment, infrastructure development, roads and traffic and project management. Graduating from the electrical and electronics engineering major of this course may lead to professional opportunities in areas such as electronics, renewable energy, power generation, storage and distribution, process control, mining, oil and gas, consultation, and project management. Graduating from the mechanical engineering major of this course may lead to career opportunities in areas such as design, machinery, manufacturing and fabrication, mining, oil and gas, consultation, and project management.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Darwin,Master of Information Technology (Software Engineering),"College of Engineering, IT and Environment",CSP supported,"29,616.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-information-technology-software-engineering-sitse1-2021,English,A,"The Master of Information Technology (Software Engineering) complements your other information technology qualifications helping you broaden your skill set in a specialised field. Key areas include project and risk management, current industry practices, processes and methodologies and entrepreneurship.","Your skillset and knowledge make you a competitive candidate in a specialised field in areas such as consultancy, startups, government departments, private companies, non-government organisations (NGO) and community groups.",Australia,Yes,Yes,Yes,Yes,Yes,
MST,Charles Darwin University,Online,Master of Information Technology (Software Engineering),"College of Engineering, IT and Environment",CSP supported,"29,616.00",AUD,Years,2,Years,Yes,No,,,,,,,https://www.cdu.edu.au/study/master-information-technology-software-engineering-sitse1-2021,English,A,"The Master of Information Technology (Software Engineering) complements your other information technology qualifications helping you broaden your skill set in a specialised field. Key areas include project and risk management, current industry practices, processes and methodologies and entrepreneurship.","Your skillset and knowledge make you a competitive candidate in a specialised field in areas such as consultancy, startups, government departments, private companies, non-government organisations (NGO) and community groups.",Australia,Yes,Yes,Yes,Yes,Yes,
