Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
BA,University of New England,Armidale,Bachelor of Agricultural and Resource Economics,"Science and Agriculture, Business and Law",,,AUD,Years,1.0,Year,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BAGPM,English,N,This course will no longer be offered from 2021.,,Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Agriculture,"Science and Agriculture, Business and Law",,,AUD,Years,3.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BAGR,English,A,"This degree produces graduates with skills in increasing demand in the rural sector. A practically orientated degree, students are provided with the tools necessary to understand the implications of land use and management change on agricultural productivity. Once armed with the basic knowledge to understand agricultural systems, graduates are able to continue on to further study in specific areas of interest. This degree suits students who are more interested in management of agricultural landscapes in contrast to the scientific, agricultural systems focus of other agricultural based degree programs offered at UNE. The major completed will appear on the academic record and testamur.","Graduates from this degree can expect employment in agricultural advisory fields in the public and private sector, management and consulting in the cropping and animal industries, precision agriculture, agriculture technology, agribusiness, primary production, Landcare, soil conservation and natural resource management. This degree is a relevant degree for those wishing to become secondary school agriculture teachers.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Agriculture/Bachelor of Business,"Science and Agriculture, Business and Law",,,AUD,Years,4.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BAGBUS,English,A,This combined program offers graduates the opportunity to pursue careers in agriculture and business related areas. Students can achieve disciplinary depth as well as the breadth of learning expected in agriculture and business degrees.,"Graduates from this degree can expect employment in agricultural advisory fields in the public and private sector, management and consulting in the cropping and animal industries, precision agriculture, agriculture technology, agribusiness, primary production, Landcare, soil conservation and natural resource management. This degree is a relevant degree for those wishing to become secondary school agriculture teachers.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Agriculture/Bachelor of Laws,"Science and Agriculture, Business and Law",,,AUD,Years,5.0,Years,No,Yes,ATAR,,,84.40,,,https://my.une.edu.au/courses/2020/courses/BAGLAW,English,A,"BAgr component: Students gain confidence in their ability to search for and find sources of information relevant to the discipline. Students will develop the ability to identify, evaluate and implement personal learning strategies and/or study skills in pursuit of ongoing personal and professional development. ","Graduates from this degree can expect employment in agricultural advisory fields in the public and private sector, management and consulting in the cropping and animal industries, precision agriculture, agriculture technology, agribusiness, primary production, Landcare, soil conservation and natural resource management. This degree is a relevant degree for those wishing to become secondary school agriculture teachers.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Animal Science,"Science and Agriculture, Business and Law",,,AUD,Years,4.0,Years,No,Yes,ATAR,,,77.10,,,https://my.une.edu.au/courses/2020/courses/BANSC,English,A,This course is designed for those interested in our relationship with and management of animals in a rapidly changing world. The course has three specialist majors focussing on: (1) livestock production; (2) wildlife management; and (3) horses and dogs.,"Graduates from this degree can expect employment in agricultural advisory fields in the public and private sector, management and consulting in the cropping and animal industries, precision agriculture, agriculture technology, agribusiness, primary production, Landcare, soil conservation and natural resource management. This degree is a relevant degree for those wishing to become secondary school agriculture teachers.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Arts,"Humanities, Arts, Social Sciences and Education",,,AUD,Years,3.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BA,English,A,"The degree equips students with creative, critical and analytical skills ideal for lifelong learning. The degree offers a wide choice of career options and can provide a solid foundation for further studies. This is a highly flexible degree in which students can either incorporate multiple subjects, yet still attain specialist knowledge in a particular disciplinary area of their choice, or focus on particular disciplines or areas of study. The Bachelor of Arts fosters a global perspective and equips students with core life skills as well as the fundamental generic skills insisted on by employers: critical thinking, research capability, ethical practice, creativity, independence, autonomy, initiative, innovation, effective communication (oral, written and electronic), presentation skills, teamwork and interpersonal skills, management and planning skills, computer literacy, and cultural awareness. These skills are introduced in foundation units and developed in disciplines and/or areas of study. Graduating students have the subject(s) of their major/s or extended major specialisation within the degree appear on their testamur e.g. Bachelor of Arts (Psychology) or Bachelor of Arts (Theatre and Performance).","Graduates from this degree can expect employment in agricultural advisory fields in the public and private sector, management and consulting in the cropping and animal industries, precision agriculture, agriculture technology, agribusiness, primary production, Landcare, soil conservation and natural resource management. This degree is a relevant degree for those wishing to become secondary school agriculture teachers.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Arts/Bachelor of Business,"Science and Agriculture, Business and Law",,,AUD,Years,4.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BABUS,English,A,"In today's dynamic working environment, employers value students who are able to solve real world problems and this degree gives you the opportunity to build distinctive capabilities in your chosen areas of interest in both Arts and Business, opening up a wide range of career paths.","Graduates from this degree can expect employment in agricultural advisory fields in the public and private sector, management and consulting in the cropping and animal industries, precision agriculture, agriculture technology, agribusiness, primary production, Landcare, soil conservation and natural resource management. This degree is a relevant degree for those wishing to become secondary school agriculture teachers.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Arts/Bachelor of Laws,"Science and Agriculture, Business and Law",,,AUD,Years,5.0,Years,No,Yes,ATAR,,,84.40,,,https://my.une.edu.au/courses/2020/courses/BALAW,English,A,"This double degree provides students with the opportunity to combine their study of law with an area of interest drawn from a wide variety of the arts, humanities and social sciences. It thereby gives students a larger variety of career options. Studying law in conjunction with another discipline gives you the potential to take an interdisciplinary approach in both your studies and in your future employment.","The Bachelor of Laws is accredited by the Legal Profession Admission Board of NSW for admission as a legal practitioner in NSW and mutual recognitions legislation extends admission to other Australian Jurisdictions. Upon completion of the LLB, graduates may complete a period of practical legal training and be qualified to apply for admission as an Australian Lawyer. After admission you are then eligible to apply for a practising certificate as a solicitor from the Law Society of NSW or undertake further studies to obtain a practising certificate as a barrister from the Bar Association of NSW. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Arts/Bachelor of Science,"Science and Agriculture, Business and Law",,,AUD,Years,4.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BASC,English,A,"This combined degree allows students to pursue interests in both the Arts, Humanities and Social Sciences and the Physical Sciences. ","The Bachelor of Science component provides exciting career options possible in small to large business, industry, government, teaching and research. Examples include positions in the departments of primary industries, resource management, water and land resources, CSIRO, environmental protection authorities, forestry commissions, national parks and wildlife services and the Australian Nuclear Science and Technology Organisation (ANSTO). Industry opportunities include positions in computing, consulting, botanical gardens and museums, manufacturing, electronics, mining and oil. Teaching is also an option after completing a Graduate Diploma in Education.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Arts/Bachelor of Science,"Science and Agriculture, Business and Law",,,AUD,Years,3.0,Years,No,Yes,ATAR,,, ,,,https://my.une.edu.au/courses/2020/courses/BAUD,English,N,This course will no longer be offered from 2021.,"The Bachelor of Science component provides exciting career options possible in small to large business, industry, government, teaching and research. Examples include positions in the departments of primary industries, resource management, water and land resources, CSIRO, environmental protection authorities, forestry commissions, national parks and wildlife services and the Australian Nuclear Science and Technology Organisation (ANSTO). Industry opportunities include positions in computing, consulting, botanical gardens and museums, manufacturing, electronics, mining and oil. Teaching is also an option after completing a Graduate Diploma in Education.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Biomedical Science,Medicine and Health,,,AUD,Years,3.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BBIOSC,English,A,"This course provides an integrated approach to examining contemporary issues in health and disease. Students gain underpinning theoretical knowledge as well as practical laboratory experience in a range of discipline areas including anatomy and physiology, biochemistry, genetics, immunology, microbiology and molecular and cellular biology.","The Bachelor of Science component provides exciting career options possible in small to large business, industry, government, teaching and research. Examples include positions in the departments of primary industries, resource management, water and land resources, CSIRO, environmental protection authorities, forestry commissions, national parks and wildlife services and the Australian Nuclear Science and Technology Organisation (ANSTO). Industry opportunities include positions in computing, consulting, botanical gardens and museums, manufacturing, electronics, mining and oil. Teaching is also an option after completing a Graduate Diploma in Education.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Business,"Science and Agriculture, Business and Law",,,AUD,Years,3.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BBUS,English,A,"Our Bachelor of Business will help you navigate the world of business across a range of industries and occupations. You will develop skills in creative thinking and critical analysis, communication and business decision making. You will be able to develop and lead ethical, social and environmental solutions to meet business challenges.","When you graduate, your major (or majors) will be identified on your testamur and transcript. For example, if you choose the major in Human Resource Management you will graduate with a Bachelor of Business (Human Resource Management). Or, if you take two majors such as International Business and Accounting, you will graduate with a Bachelor of Business (International Business) (Accounting).",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Business/Bachelor of Economics,"Science and Agriculture, Business and Law",,,AUD,Years,4.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BBUSEC,English,A,"Studying the combined Bachelor of Business/Bachelor of Economics gives you more career flexibility and choices when you graduate, as well as the opportunity to explore a range of subjects in-depth. ","When you graduate, your major (or majors) will be identified on your testamur and transcript. For example, if you choose the major in Human Resource Management you will graduate with a Bachelor of Business (Human Resource Management). Or, if you take two majors such as International Business and Accounting, you will graduate with a Bachelor of Business (International Business) (Accounting).",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Business/Bachelor of Laws,"Science and Agriculture, Business and Law",,,AUD,Years,5.0,Years,No,Yes,ATAR,,,84.40,,,https://my.une.edu.au/courses/2020/courses/BBULAW,English,A,"The University of New England offers a flexible approach to the study of law. UNE boasts one of Australia's largest law schools outside a capital city, as well as being an early adopter of innovative technology in the delivery of its law programs. The Bachelor of Laws is accredited by the Legal Profession Admission Board of NSW for admission as a legal practitioner in NSW and mutual recognition legislation extends admission to other Australian jurisdictions.",At the completion of the five years you will have a range of employment options from which to choose.,Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Clinical Exercise Physiology,Medicine and Health,,,AUD,Years,4.0,Years,No,Yes,ATAR,,,78.85,,,https://my.une.edu.au/courses/2020/courses/BCEP,English,A,"The Bachelor of Clinical Exercise Physiology at UNE is a multidisciplinary program that develops a comprehensive understanding of the scientific and applied aspects of sport, exercise and health. The course includes core studies in human structure, function and behaviour before further study on the acute and chronic physiological and psychological responses to exercise in healthy individuals and those with chronic and complex health conditions. In the first three years of study, analytical, technical and professional skills are developed in the areas of movement analysis, health and fitness assessment and exercise training for health and performance. The final year of study provides advanced training in chronic disease management, functional conditioning and clinical practice. Students complete 500 hours of workplace experience to practice exercise-based management of neurological, musculoskeletal, cardiopulmonary, metabolic and other health conditions. Graduates are recognised for their expertise in the clinical application of exercise-based rehabilitation. ","Graduates from this course can be employed as an Exercise Physiologist in a range of settings (hospital, private clinic, workplace health). Exercise Physiologists are recognised allied health professionals with Medicare, the Department of Veteran Affairs and some private health insurers. Additional career opportunities are available in the clinical sciences (cardiac/respiratory/sleep technician), sports (strength and conditioning, sports science) and the health and wellbeing industry (personal trainer, health and wellbeing consultant/educator). ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Commerce (Financial Planning),"Science and Agriculture, Business and Law",,,AUD,Years,3.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BCOMFP,English,A,Subject to approval: this course is currently undergoing accreditation with FASEA. The accreditation status of the course will be updated once the outcome is finalised. Changes to the course may arise from recommendations made by the accrediting body. ,"Graduates from this course can be employed as an Exercise Physiologist in a range of settings (hospital, private clinic, workplace health). Exercise Physiologists are recognised allied health professionals with Medicare, the Department of Veteran Affairs and some private health insurers. Additional career opportunities are available in the clinical sciences (cardiac/respiratory/sleep technician), sports (strength and conditioning, sports science) and the health and wellbeing industry (personal trainer, health and wellbeing consultant/educator). ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Community Services,Medicine and Health,,,AUD,Years,3.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BCS,English,A,"The Bachelor of Community Services is designed to attract applicants wishing to begin or further a career in community services and welfare sectors as support workers, case managers or service coordinators. The course aims to equip students with the knowledge and skills required to optimise effective practice in multi-disciplinary health-related community settings and health care facilities. It aims to promote students' understanding of the societal contexts in which they work, their legal and ethical responsibilities, and associated development of skills in analysis and problem solving.","Graduates from this course can be employed as an Exercise Physiologist in a range of settings (hospital, private clinic, workplace health). Exercise Physiologists are recognised allied health professionals with Medicare, the Department of Veteran Affairs and some private health insurers. Additional career opportunities are available in the clinical sciences (cardiac/respiratory/sleep technician), sports (strength and conditioning, sports science) and the health and wellbeing industry (personal trainer, health and wellbeing consultant/educator). ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Computer Science,"Science and Agriculture, Business and Law",,,AUD,Years,3.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BCOMP,English,A,"The Bachelor of Computer Science teaches students the strong programming, technical, mathematical, and problem-solving skills that they will need in their careers. ",Fully credited exchange programs of one trimester are in place with international universities.,Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Computer Science/Bachelor of Laws,"Science and Agriculture, Business and Law",,,AUD,Years,5.0,Years,No,Yes,ATAR,,,84.40,,,https://my.une.edu.au/courses/2020/courses/BCSLAW,English,A,"The University of New England offers a flexible approach to the study of law. UNE boasts one of Australia's largest law schools outside a capital city, as well as being an early adopter of innovative technology in the delivery of its law programs. The Bachelor of Laws is accredited by the Legal Profession Admission Board of NSW for admission as a legal practitioner in NSW and mutual recognition legislation extends admission to other Australian jurisdictions.","To be admitted to the Honours stream, candidates must have completed 72 credit points of law units at UNE with a grade point average (GPA) of 5.5 or better.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Criminology,"Humanities, Arts, Social Sciences and Education",,,AUD,Years,3.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BCRIM,English,A,"The Bachelor of Criminology at UNE is an inter-disciplinary degree that draws upon areas of study such as criminology, forensic science, law and criminal justice, and the sociology of deviance. Students are able to specialise in a particular major while still choosing a number of core and additional elective units that examine criminal law and procedures, policing, punishment, prisons, forensic science, theories of crime, rural crime and juvenile delinquency. The degree also offers students the opportunity to undertake training in research methods, apply theory to practice and investigate geographical differences and inequities within criminal justice in Australia. The degree provides hands-on experience within the criminal justice system through CRIM312 and also through our WorkReady program. Graduates of a Bachelor of Criminology can seek employment in a wide-range of sectors, including: border control, correctional facilities, crime prevention agencies, government and policy agencies, intelligence and security, juvenile justice, police service and welfare.","To be admitted to the Honours stream, candidates must have completed 72 credit points of law units at UNE with a grade point average (GPA) of 5.5 or better.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Criminology/ Bachelor of Laws,"Science and Agriculture, Business and Law",,,AUD,Years,5.0,Years,No,Yes,ATAR,,,84.40,,,https://my.une.edu.au/courses/2020/courses/BCRLAW,English,A,"The University of New England offers a flexible approach to the study of law. UNE boasts one of Australia's largest law schools outside a capital city, as well as being an early adopter of innovative technology in the delivery of its law programs. The Bachelor of Laws is accredited by the Legal Profession Admission Board of NSW for admission as a legal practitioner in NSW and mutual recognition legislation extends admission to other Australian jurisdictions.","The Bachelor of Laws is accredited by the Legal Profession Admission Board of NSW for admission as a legal practitioner in NSW and mutual recognition legislation extend admission to other Australian jurisdictions. Upon completion of the LLB, graduates may complete a period of practical legal training (PLT) and be qualified to apply for admission as an Australian Lawyer. After admission you are then eligible to apply for a practising certificate as a solicitor from the Law Society of NSW or undertake further studies to obtain a practising certificate as a barrister from the Bar Association of NSW. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Economics,"Science and Agriculture, Business and Law",,,AUD,Years,3.0,Years,No,Yes,ATAR,,,72.55,,,https://my.une.edu.au/courses/2020/courses/BEC,English,A,"Our Bachelor of Economics is a versatile and relevant business and professional qualification. This degree is for you if you are interested in economics, commerce, business and finance, and enjoy problem solving and critical thinking. ","The Bachelor of Laws is accredited by the Legal Profession Admission Board of NSW for admission as a legal practitioner in NSW and mutual recognition legislation extend admission to other Australian jurisdictions. Upon completion of the LLB, graduates may complete a period of practical legal training (PLT) and be qualified to apply for admission as an Australian Lawyer. After admission you are then eligible to apply for a practising certificate as a solicitor from the Law Society of NSW or undertake further studies to obtain a practising certificate as a barrister from the Bar Association of NSW. ",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Economics/Bachelor of Laws,"Science and Agriculture, Business and Law",,,AUD,Years,5.0,Years,No,Yes,ATAR,,,84.40,,,https://my.une.edu.au/courses/2020/courses/BECLAW,English,A,"The Bachelor of Economics/Bachelor of Laws double degree will give you a solid understanding of Australian law, along with an in-depth knowledge of how the economy works. You'll graduate with a wide range of skills that will make you a flexible and relevant professional, able to work in a wide variety of careers.","The Bachelor of Laws is accredited by the Legal Profession Admission Board of NSW for admission as a legal practitioner is NSW and mutual recognition legislation extends admission to other Australian jurisdictions. Career opportunities involve legal practice as a solicitor or barrister, in-house legal counsel or work in many areas of government and business including finance companies, banks, regulatory bodies, government departments, consultancy and research firms, international organisations, positions in federal and state public services as policy officers, analysts, economic modellers, advisers, trade and industry officers; private-sector positions in financial management, forecasting, insurance and agribusiness firms; commodities or futures trader; importer/exporter; or international positions with agencies such as the World Bank, the International Monetary Fund and the United Nations.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Education (Early Childhood and Primary),"Humanities, Arts, Social Sciences and Education",,,AUD,Years,4.0,Years,No,Yes,ATAR,,,77.10,,,https://my.une.edu.au/courses/2020/courses/BEDECP,English,A,The Bachelor of Education (Early Childhood and Primary) is a unique teacher education course that offers two career options for graduates. It is an initial-teacher education qualification that encompasses working with children from birth to age 12 in both Early Childhood settings and Primary Schools.,UNE offers pathways to teaching for those applicants who do not meet the new admission requirements:,Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Education (Early Childhood Teaching),"Humanities, Arts, Social Sciences and Education",,,AUD,Years,1.0,Year,No,Yes,ATAR,,,77.10,,,https://my.une.edu.au/courses/2020/courses/BEDEC1,English,A,This degree is designed to meet the Australian Government's requirements for Early Childhood Education and to qualify graduates as four-year trained Early Childhood Teachers*.,"This degree also provides the necessary qualifications for senior positions in early childhood such as, Director of a Centre and teaching in the VET sector. Graduates of the Bachelor of Education (Early Childhood Teaching) have a range of skills including organisational leadership, contemporary pedagogical understandings and interpersonal skills that are highly valued in all areas of life, not just early childhood occupations.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Education (In-service Conversion),"Humanities, Arts, Social Sciences and Education",,,AUD,Years,1.0,Year,No,Yes,ATAR,,,77.10,,,https://my.une.edu.au/courses/2020/courses/BEDISC,English,A,"This is a degree with flexibility which offers currently accredited in-service teachers the option of up-skilling to a new sector of teaching, for example, secondary to primary, or primary to secondary. It also allows currently accredited secondary teachers to up-skill to another teaching subject. Finally, it also allows conditionally accredited ""three-year-trained"" teachers to upgrade to four-year trained.","This degree also provides the necessary qualifications for senior positions in early childhood such as, Director of a Centre and teaching in the VET sector. Graduates of the Bachelor of Education (Early Childhood Teaching) have a range of skills including organisational leadership, contemporary pedagogical understandings and interpersonal skills that are highly valued in all areas of life, not just early childhood occupations.",Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Education (K-12 Teaching),"Humanities, Arts, Social Sciences and Education",,,AUD,Years,4.0,Years,No,Yes,ATAR,,,77.10,,,https://my.une.edu.au/courses/2020/courses/BEDK12,English,A,The Bachelor of Education (K-12 Teaching) is a unique dual sector teacher education course that offers two career pathways for graduates. It is an undergraduate teacher education qualification that encompasses working in both Primary Schools and Secondary Schools. All candidates complete a NESA or National primary specialisation with a curriculum focus.,UNE offers pathways to teaching for those applicants who do not meet the new admission requirements:,Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Education (K-6 Teaching),"Humanities, Arts, Social Sciences and Education",,,AUD,Years,4.0,Years,No,Yes,ATAR,,,77.10,,,https://my.une.edu.au/courses/2020/courses/BEDK6,English,A,"The Bachelor of Education (K-6 Teaching) is an initial-teacher education program; it aims to prepare Primary teachers who can teach from Kindergarten to Year 6 and who have a primary teaching specialisation as mandated by the Australian Institute of Teaching and School Leadership (AITSL). The course has been designed to meet the Australian Professional Standards for Teachers. Candidates choose between specialisations in Mathematics, Science and Technology, Language or English. Students with a strong background in or aptitude for Mathematics, Science and Technology, or Language can complete one of these specialisations, which have been approved by the NSW Education Standards Authority (NESA). Graduates with a NESA-approved primary specialisation receive a code on their teacher registration documentation which may advantage them when seeking a teaching position in a NSW Department of Education school. All other students complete a more general program with a National specialisation in English.",,Australia,Yes,Yes,Yes,Yes,No,
BA,University of New England,Armidale,Bachelor of Education (Pacific Focus),"Humanities, Arts, Social Sciences and Education",,,AUD,Years,2.0,Years,No,Yes,ATAR,,,77.10,,,https://my.une.edu.au/courses/2020/courses/BEDPF,English,A,"The Bachelor of Education (Pacific Focus) is a unique course of study developed specifically for educators in the Pacific Islands. Graduates of the Associate Degree of Teaching (Pacific Focus) may undertake this course as an additional two years (full time equivalent) of study toward a Bachelor qualification. The course offers four career pathways for graduates and encompasses working with children in Early Childhood Education, Primary Education, Secondary Education, and Inclusive Education, as well as professional experience and a 50-day internship.",,Australia,Yes,Yes,Yes,Yes,No,
