Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks,Subject_or_Unit_1,Subject_Objective_1,Subject_Description_1,Subject_or_Unit_2,Subject_Objective_2,Subject_Description_2,Subject_or_Unit_3,Subject_Objective_3,Subject_Description_3,Subject_or_Unit_4,Subject_Objective_4,Subject_Description_4,Subject_or_Unit_5,Subject_Objective_5,Subject_Description_5,Subject_or_Unit_6,Subject_Objective_6,Subject_Description_6,Subject_or_Unit_7,Subject_Objective_7,Subject_Description_7,Subject_or_Unit_8,Subject_Objective_8,Subject_Description_8,Subject_or_Unit_9,Subject_Objective_9,Subject_Description_9,Subject_or_Unit_10,Subject_Objective_10,Subject_Description_10,Subject_or_Unit_11,Subject_Objective_11,Subject_Description_11,Subject_or_Unit_12,Subject_Objective_12,Subject_Description_12,Subject_or_Unit_13,Subject_Objective_13,Subject_Description_13,Subject_or_Unit_14,Subject_Objective_14,Subject_Description_14,Subject_or_Unit_15,Subject_Objective_15,Subject_Description_15,Subject_or_Unit_16,Subject_Objective_16,Subject_Description_16,Subject_or_Unit_17,Subject_Objective_17,Subject_Description_17,Subject_or_Unit_18,Subject_Objective_18,Subject_Description_18,Subject_or_Unit_19,Subject_Objective_19,Subject_Description_19,Subject_or_Unit_20,Subject_Objective_20,Subject_Description_20,Subject_or_Unit_21,Subject_Objective_21,Subject_Description_21,Subject_or_Unit_22,Subject_Objective_22,Subject_Description_22,Subject_or_Unit_23,Subject_Objective_23,Subject_Description_23,Subject_or_Unit_24,Subject_Objective_24,Subject_Description_24,Subject_or_Unit_25,Subject_Objective_25,Subject_Description_25,Subject_or_Unit_26,Subject_Objective_26,Subject_Description_26,Subject_or_Unit_27,Subject_Objective_27,Subject_Description_27,Subject_or_Unit_28,Subject_Objective_28,Subject_Description_28,Subject_or_Unit_29,Subject_Objective_29,Subject_Description_29,Subject_or_Unit_30,Subject_Objective_30,Subject_Description_30,Subject_or_Unit_31,Subject_Objective_31,Subject_Description_31,Subject_or_Unit_32,Subject_Objective_32,Subject_Description_32,Subject_or_Unit_33,Subject_Objective_33,Subject_Description_33,Subject_or_Unit_34,Subject_Objective_34,Subject_Description_34,Subject_or_Unit_35,Subject_Objective_35,Subject_Description_35,Subject_or_Unit_36,Subject_Objective_36,Subject_Description_36,Subject_or_Unit_37,Subject_Objective_37,Subject_Description_37,Subject_or_Unit_38,Subject_Objective_38,Subject_Description_38,Subject_or_Unit_39,Subject_Objective_39,Subject_Description_39,Subject_or_Unit_40,Subject_Objective_40,Subject_Description_40
GDIP,Queensland University of Technology,Brisbane,Graduate Diploma in Business (Research) (Public Relations),Business,"33,000","28,600",AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.qut.edu.au/courses/graduate-diploma-in-business-research-public-relations,English,A," Alternative pathway for PhD candidates who require necessary research training and experience. Study discipline coursework and research methods, before completing a supervised research dissertation. Complete in 2 semesters full-time or 4 semesters part-time.     The purpose of this course is to provide the basic research training for potential PhD candidates who do not possess the necessary research experience to gain entry into the PhD. It is offered as an alternative pathway, giving you the opportunity to pursue a research career.  ",Public Relations Officer/Consultant,Australia,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,Queensland University of Technology,Brisbane,Graduate Diploma in Digital Communication,"Creative Practice, Communication and Design","30,300","20,800",AUD,Years,1.0,Year,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.qut.edu.au/courses/graduate-diploma-in-digital-communication,English,A," Analyse and create data-driven compelling stories via social media platforms. Develop a deep understanding of digital culture and the development of social media platforms. Work with tools for data visualisation and analysis, including introduction to programming. Use cross-cultural communication skills to solve problems as a team in disruptive and volatile media environments.  Build upon a working knowledge of modern technology and master the emerging digital communication technologies of the future. You'll graduate with a practical skills toolkit that will guide you through periods of technological change and industry disruption.  Build upon a working knowledge of modern technology and master the emerging digital communication technologies of the future. You'll graduate with a practical skills toolkit that will guide you through periods of technological change and industry disruption.    Today’s communication professional needs to have the skills and knowledge to operate in this new and disruptive digital media environment. This course will provide you with the critical thinking skills needed to design and implement solutions to the key communication challenges that confront today's society. This course is a 1-year full-time (or part-time equivalent) program that takes your career to the next level by providing you with skills and knowledge across areas such as social media storytelling, analytics and data visualisation. This program is designed to provide a broad overview of the digital communication field and foundational skills, which will be developed in further depth through the Masters of Digital Communication. In this course you will learn how to communicate effectively with diverse audiences and stakeholders in a media environment that is undergoing a profound process of disruptive transformation. You will develop skills in social media, industry disruption, data analytics, artificial intelligence, automation and visualisation to enable you to pursue opportunities in the digital communication field.                                 Flexible delivery                           The course is offered with delivery modes designed to fit with your busy lifestyle with units delivered through an intensive delivery mode, offering the balance of short, sharp delivery while allowing flexibility to balance work, family, study and personal needs. This approach, including pre-work, interactive workshops and webinars, and further self-guided learning, allows you to learn at your own pace.  ","Digital Journalist, Digital Performance Analyst, Social Media Entrepreneur, Social Media Manager",Australia,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Queensland University of Technology,Brisbane,Master of Business (Integrated Marketing Communication),"Creative Practice, Communication and Design","33,100","28,400",AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.qut.edu.au/courses/master-of-business-integrated-marketing-communication,English,A," This 2 year program can be completed in 1.5 years if you have a bachelor degree in business or a related field. See entry requirements for details. Hone your analytical, decision-making, communication and problem solving skills to advance your career Develop knowledge of strategic integration of public relations, advertising, promotion, direct marketing and personal selling Study advertising management, consumer behaviour, marketing management, public relations management and survey research Your knowledge and research skills are developed throughout the course and taken to an advanced level in the capstone unit, which can comprise a workplace experience project or business case project Prepares you for a career in consultancies, government or private sector organisations, working in publicity, event management, brand management, advertising or direct marketing Find out more at our upcoming MBA and Postgraduate Business Information Events.    If you are interested in advertising, promotions or communications, you should consider an integrated marketing communication (IMC) major. IMC focuses on the strategic integration of the functions of public relations, advertising, promotion, direct marketing and personal selling to achieve brand equity and increase the effectiveness of promotional communications with target audiences. QUT’s Master of Business has been redesigned to ensure it meets the new quality assurance standards set by the Australian Qualifications Framework for masters by coursework programs. The learning outcomes of the course have been refreshed to provide you with a more engaging and real world learning experience.                                 Flexible delivery                           Units in this postgraduate program are delivered using a mix of face-to-face, online and blended learning technologies. All course materials are placed online including course lecture materials, practical session guides, readings and help guides.     International double masters program If you would like to attain two internationally accredited masters in about the same time that it would normally take you to get one, you may consider our international double masters program. In an exchange study, you complete part of your degree at one of two leading institutions in Europe. Through cross-crediting of your course content, you are able to obtain the full degrees from both institutions – and you may be able to complete the double degree in the same time that it would take you to complete your QUT Master of Business program. For more information, visit international double degrees. Business advantage The QUT Business School’s Business Advantage program is a free program offered to all business students. It can help you develop skills through interaction, discussion, cooperation and debate with other students and leaders from business, government, education and community sectors. The program includes: guest presentations from inspiring industry, community and university leaders; sessions focused on specific social and professional skills; challenging interaction aimed at developing skills through new experiences; and provides a certificate of completion for you to include in your resume or portfolio. Not only does this program offer you excellent networking opportunities, but also the opportunity to gain highly relevant experiences and skills that you can apply throughout your career.  ","Marketing Officer/Manager, Public Relations Officer/Consultant",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Queensland University of Technology,Online,Master of Business (Integrated Marketing Communication),"Creative Practice, Communication and Design","33,100","28,400",AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.qut.edu.au/courses/master-of-business-integrated-marketing-communication,English,A," This 2 year program can be completed in 1.5 years if you have a bachelor degree in business or a related field. See entry requirements for details. Hone your analytical, decision-making, communication and problem solving skills to advance your career Develop knowledge of strategic integration of public relations, advertising, promotion, direct marketing and personal selling Study advertising management, consumer behaviour, marketing management, public relations management and survey research Your knowledge and research skills are developed throughout the course and taken to an advanced level in the capstone unit, which can comprise a workplace experience project or business case project Prepares you for a career in consultancies, government or private sector organisations, working in publicity, event management, brand management, advertising or direct marketing Find out more at our upcoming MBA and Postgraduate Business Information Events.    If you are interested in advertising, promotions or communications, you should consider an integrated marketing communication (IMC) major. IMC focuses on the strategic integration of the functions of public relations, advertising, promotion, direct marketing and personal selling to achieve brand equity and increase the effectiveness of promotional communications with target audiences. QUT’s Master of Business has been redesigned to ensure it meets the new quality assurance standards set by the Australian Qualifications Framework for masters by coursework programs. The learning outcomes of the course have been refreshed to provide you with a more engaging and real world learning experience.                                 Flexible delivery                           Units in this postgraduate program are delivered using a mix of face-to-face, online and blended learning technologies. All course materials are placed online including course lecture materials, practical session guides, readings and help guides.     International double masters program If you would like to attain two internationally accredited masters in about the same time that it would normally take you to get one, you may consider our international double masters program. In an exchange study, you complete part of your degree at one of two leading institutions in Europe. Through cross-crediting of your course content, you are able to obtain the full degrees from both institutions – and you may be able to complete the double degree in the same time that it would take you to complete your QUT Master of Business program. For more information, visit international double degrees. Business advantage The QUT Business School’s Business Advantage program is a free program offered to all business students. It can help you develop skills through interaction, discussion, cooperation and debate with other students and leaders from business, government, education and community sectors. The program includes: guest presentations from inspiring industry, community and university leaders; sessions focused on specific social and professional skills; challenging interaction aimed at developing skills through new experiences; and provides a certificate of completion for you to include in your resume or portfolio. Not only does this program offer you excellent networking opportunities, but also the opportunity to gain highly relevant experiences and skills that you can apply throughout your career.  ","Marketing Officer/Manager, Public Relations Officer/Consultant",Australia,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Queensland University of Technology,Brisbane,Master of Business (Marketing),Business,"33,100","28,400",AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.qut.edu.au/courses/master-of-business-marketing,English,A," This 2 year program can be completed in 1.5 years if you have a bachelor degree in business or a related field. See entry requirements for details. Hone your analytical, decision-making, communication and problem solving skills to advance your career Develop marketing management skills with a practical focus on domestic and international industries Study contemporary issues in marketing, international marketing, survey research, product and service innovation, and strategic marketing management Your knowledge and research skills are developed throughout the course and taken to an advanced level in the capstone unit, which can comprise a workplace experience project or business case project Prepares you for a career as a business development manager, brand or product manager, marketing consultant or marketing manager Find out more at our upcoming MBA and Postgraduate Business Information Event.    This course is designed for marketing practitioners to freshen or further their skills, or for those seeking a career change to this field. You will develop marketing management skills as they apply to a business with a practical focus on the identification of opportunities and threats in domestic and international industries; the development of marketing strategies, tactics and plans for such opportunities and threats; the ability to implement and monitor marketing strategies, tactics and plans and their effect on the organisation; and the consideration of new theories, concepts and techniques in marketing management. QUT’s Master of Business has been redesigned to ensure it meets the new quality assurance standards set by the Australian Qualifications Framework for masters by coursework programs. The learning outcomes of the course have been refreshed to provide you with a more engaging and real world learning experience.                                 Flexible delivery                           Units in this postgraduate program are delivered using a mix of face-to-face, online and blended learning technologies. All course materials are placed online including course lecture materials, practical session guides, readings and help guides.     International double masters program If you would like to attain two internationally accredited masters in about the same time that it would normally take you to get one, you may consider our international double masters program. In an exchange study, you complete part of your degree at one of two leading institutions in Europe. Through cross-crediting of your course content, you are able to obtain the full degrees from both institutions – and you may be able to complete the double degree in the same time that it would take you to complete your QUT Master of Business program. For more information, visit international double degrees. Business advantage The QUT Business School’s Business Advantage program is a free program offered to all business students. It can help you develop skills through interaction, discussion, cooperation and debate with other students and leaders from business, government, education and community sectors. The program includes: guest presentations from inspiring industry, community and university leaders; sessions focused on specific social and professional skills; challenging interaction aimed at developing skills through new experiences; and provides a certificate of completion for you to include in your resume or portfolio. Not only does this program offer you excellent networking opportunities, but also the opportunity to gain highly relevant experiences and skills that you can apply throughout your career.  ","Market Research Manager, Marketing Officer/Manager",Australia,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Queensland University of Technology,Brisbane,Master of Business (Public Relations),Business,"33,100","28,400",AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.qut.edu.au/courses/master-of-business-public-relations,English,A," This 2 year program can be completed in 1.5 years if you have a bachelor degree in business or a related field. See entry requirements for details. Hone your analytical, decision-making, communication and problem solving skills to advance your career Study public relations theory and practice; problems and opportunities in communication; mass media strategy; and planning, managing and evaluating public relations campaigns Your knowledge and research skills are developed throughout the course and taken to an advanced level in the capstone unit, which can comprise a workplace experience project or business case project Prepares you for a career as a public relations manager and consultant, special event manager, promotions manager, media adviser, information officer, or corporate communications officer Graduates are accredited by the Public Relations Institute of Australia Find out more at our upcoming MBA and Postgraduate Business Information Event.    This course is designed for practitioners to sharpen or further their skills, or for those seeking a career change to this field. The discipline studies are designed as a comprehensive survey of public relations. They provide an overview of the foundations of public relations theory and practice; problems and opportunities in communicating with the corporate audience; development of mass media strategy and tactics; and a systematic exploration of the planning, management and evaluation of public relations campaigns. QUT’s Master of Business has been redesigned to ensure it meets the new quality assurance standards set by the Australian Qualifications Framework for masters by coursework programs. The learning outcomes of the course have been refreshed to provide you with a more engaging and real world learning experience.                                 Flexible delivery                           Units in this postgraduate program are delivered using a mix of face-to-face, online and blended learning technologies. All course materials are placed online including course lecture materials, practical session guides, readings and help guides.     Business advantage The QUT Business School’s Business Advantage program is a free program offered to all business students. It can help you develop skills through interaction, discussion, cooperation and debate with other students and leaders from business, government, education and community sectors. The program includes: guest presentations from inspiring industry, community and university leaders; sessions focused on specific social and professional skills; challenging interaction aimed at developing skills through new experiences; and provides a certificate of completion for you to include in your resume or portfolio. Not only does this program offer you excellent networking opportunities, but also the opportunity to gain highly relevant experiences and skills that you can apply throughout your career.  ","Corporate Relations Manager, Media or Communications Adviser, Public Affairs Manager, Public Relations Officer/Consultant, Public relations manager, Stakeholder Relations Specialist",Australia,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Queensland University of Technology,Brisbane,Master of Business (Strategic Advertising),Business,"33,100","28,400",AUD,Years,2.0,Years,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.qut.edu.au/courses/master-of-business-strategic-advertising,English,A," This 2 year program can be completed in 1.5 years if you have a bachelor degree in business or a related field. See entry requirements for details. Hone your analytical, decision-making, communication and problem solving skills to advance your career Study the elements of advertising, including understanding consumers, creative and media strategy, campaign planning and research. Study copywriting and art direction, consumer behaviour, media strategy, contemporary issues in advertising, marketing and survey research Your knowledge and research skills are developed throughout the course and taken to an advanced level in the capstone unit, which can comprise a workplace experience project or business case project Prepares you for a career as an advertising manager, planner or researcher, media sales representative or copywriter Find out more at our upcoming MBA and Postgraduate Business Information Event.    The real world of advertising involves strategy, planning and creativity. If you are looking to freshen up your skills or move into advertising, QUT offers you a choice of programs with an opportunity to do both. Advertising professionals communicate skilfully through various media the products and services offered by an organisation. Informational and often considered a persuasive marketing tool, advertising may be used in combination with other marketing tools, such as promotions or publicity. The strategic advertising major focuses on the management of the advertising function, including understanding consumers, creative and media strategy, campaign planning and research. QUT’s Master of Business has been redesigned to ensure it meets the new quality assurance standards set by the Australian Qualifications Framework for masters by coursework programs. The learning outcomes of the course have been refreshed to provide you with a more engaging and real world learning experience.                                 Flexible delivery                           Units in this postgraduate program are delivered using a mix of face-to-face, online and blended learning technologies. All course materials are placed online including course lecture materials, practical session guides, readings and help guides.     Business advantage The QUT Business School’s Business Advantage program is a free program offered to all business students. It can help you develop skills through interaction, discussion, cooperation and debate with other students and leaders from business, government, education and community sectors. The program includes: guest presentations from inspiring industry, community and university leaders; sessions focused on specific social and professional skills; challenging interaction aimed at developing skills through new experiences; and provides a certificate of completion for you to include in your resume or portfolio. Not only does this program offer you excellent networking opportunities, but also the opportunity to gain highly relevant experiences and skills that you can apply throughout your career.  ","Account Executive, Advertising Professional",Australia,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,Queensland University of Technology,Brisbane,Master of Digital Communication,"Creative Practice, Communication and Design","30,300","20,800",AUD,Years,18.0,Months,Yes,Yes,ATAR,IELTS,Equivalent ,,6.5,Year 12,https://www.qut.edu.au/courses/master-of-digital-communication,English,A," The QUT School of Communication is ranked as Australia’s leading school for communication and media studies, and among the top schools in the world.  QUT Media and Communication is ranked 1st in Australia and 17th in the world in the 2020 QS World University rankings.   Analyse and create data-driven compelling stories via diverse social media platforms ( Facebook, Instagram, Twitter and WeChat). Develop a deep understanding of the digital creative economy and how platforms and artificial intelligence are transforming the media and communication environment. Learn how to use and build tools to deliver advanced data visualisation and analysis of audience behaviour. Design, implement and evaluate a research project that integrates and applies the advanced knowledge and skills developed across the course with a scholarly academic or industry focus.  If having the flexibility to work across many industries appeals to you, a career in digital communication may be an excellent fit. You will learn new skills that are applicable to various media forms, including social media, data analytics, artificial intelligence and visualisation.  If having the flexibility to work across many industries appeals to you, a career in digital communication may be an excellent fit. You will learn new skills that are applicable to various media forms, including social media, data analytics, artificial intelligence and visualisation.    Today’s communication professional needs to have the skills and knowledge to operate in a new and disruptive digital media environment as the digital communication technologies of tomorrow may be different to those we use now. Through this program, you will learn new skills including social media storytelling, data analytics for communication, artificial intelligence and data visualisation. This knowledge and critical thinking will take your career to the next level and prove invaluable to employers in industries that rely on digital communication. Benefiting from a cross-disciplinary approach with collaboration across a range of fields you will deepen your expertise in areas such as data analytics, law and policy studies, management or marketing.                                 Flexible delivery                           The course is offered with delivery modes designed to fit with your busy lifestyle with units delivered through an intensive delivery mode, offering the balance of short, sharp delivery while allowing flexibility to balance work, family, study and personal needs. This approach, including pre-work, interactive workshops and webinars, and further self-guided learning, allows you to learn at your own pace.  ","Chief Digital Officer, Digital Communication Specialist, Digital Content Designer, Digital Content Producer, Digital Copywriter, Digital Economy Lawyer, Digital Ethnographer, Digital Journalist, Digital Performance Analyst, Digital Strategist, Media Researcher, Senior Professional, Senior policy officer",Australia,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Queensland University of Technology,Brisbane,Bachelor of Communication (Digital Media),"Science, Technology, Engineering and Maths (STEM)","31,400","14,100",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,Equivalent ,70.00,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-communication-digital-media,English,A," Combine communication studies with an emphasis on digital innovation, practical skills, and industry placements and connections. Graduate with specialist knowledge in a growth area, and understand the function and influence of the media industry, as well as develop skills that are transferable across a range of industries. Engage with the local media sector while building your professional networks.  Undertake communication studies with an emphasis on digital innovation, industry placements and connections. Take advantage of rising demand for digital media skills.  Undertake communication studies with an emphasis on digital innovation, industry placements and connections. Take advantage of rising demand for digital media skills.    You’ll begin with core units that equip you with skills and knowledge of the theoretical and practical requirements for careers in the communication industries, and provide a platform for advanced study. You will learn how digital media is shaped by a range of factors including globalising media markets, questions of national culture and identity, and digital disruption. Your studies will help you develop a wide skill set including becoming an effective oral communicator and discerning listener, through to understanding quantitative and qualitative research methods. Your studies will be rounded by the choice of either a second major, which is a sequence of eight units from another study area, or minors and electives such as work integrated learning, internships or international study tours that allow you to graduate work ready through engagement with the industry.                                 Double degrees                           Take advantage of the rising demand for digital media skills across all industries by combining this course with a second degree in -  Business to take advantage of rising demand for the combination of digital management and analytical skills with business project and planning roles across industry and government. Information technology to develop a career in web design, graphic design, web application development, illustration, video production and post-production, game design, project management or social media management. Justice where digital media skills are a valuable addition for roles in law enforcement, government and private sector intelligence and security agencies, crime prevention agencies, and a range of community and government organisations. Law to apply your legal expertise to jobs in the communication industries or use your digital and social media skills in specialist legal practices such as privacy, freedom of speech, litigation or criminal law.   ","Advertising and New Media Professional, Audience Researcher, Digital Communication Specialist, Digital Content Designer, Digital Content Producer, Marketing Officer/Manager, Media Industry Specialist, Media Planner / Buyer, Media Trader, Media or Communications Adviser",Australia,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Queensland University of Technology,Brisbane,Bachelor of Communication (Entertainment Industries),"Science, Technology, Engineering and Maths (STEM)","31,400","14,100",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,Equivalent ,70.00,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-communication-entertainment-industries,English,A," Benefit from an original and engaging curriculum that includes fully integrated work experiences, practical, hands-on projects, global study excursions, and cutting-edge research. Learn how to research, implement, and critically assess a range of strategic activities, from identifying talent, developing pitches, and negotiating contracts to engaging culturally diverse audiences and evaluating the impact of new technologies. Get equipped with the critical thinking skills and professional know-how to navigate the dynamic creative practices, industrial structures, and legal mechanisms of the film, television, music, games, and sports industries, among others. Graduate ready for roles in organisations that produce entertainment or become self-employed in generating new entrepreneurial forms of entertainment for the future.  This course is the first and only of its kind. Study the creative, industry and legal aspects of global entertainment and access work experience, hands-on projects and study trips  This course is the first and only of its kind. Study the creative, industry and legal aspects of global entertainment and access work experience, hands-on projects and study trips    Entertainment industries are constantly changing, especially in the digital era. This course equips you with the critical thinking skills and professional know-how to successfully navigate the dynamic creative practices, industrial structures and legal mechanisms in such global industries as film, television, music, games and sports, among others. By graduation, you will learn how to research, implement and critically assess a range of strategic activities, from identifying talent, developing pitches and negotiating contracts, to engaging culturally diverse audiences and evaluating the impact of new technologies. Strong industry involvement is a key feature of the course from the very first year, which means you will benefit from expert, practical advice, original and engaging learning opportunities, and direct contact with leading media and entertainment professionals. Your studies will be rounded by the choice of either a second major, which is a sequence of eight units from another study area, or minors and electives such as work integrated learning, internships or international study tours that allow you to graduate work ready through engagement with the industry.  In the final year, you will conduct a year-long project under direct consultation and mentorship from an industry partner.                                   Double degrees                           Enhance your opportunities in the local and global entertainment industries or position yourself for unique roles drawing on your combined skills.  Choose a double degree with:  business where business acumen will enhance your career opportunities in local and global entertainment industries.  Options include managing specific entertainment projects or investigating the broader patterns of international entertainment. law where with your combined knowledge you may work as a lawyer specialising in clients in the media and communication arena, intellectual property lawyer, defamation lawyer, entertainment director, producer, publisher, or in-house lawyer for an organisation specialising in events, large-scale performances or theme parks.   ","Booking Agent, Creative Entrepreneur, Entertainment Director, Entertainment Entrepreneur, Entertainment Manager, Producer, Promoter, Sales and Distribution Agent, Social Media Entrepreneur, Talent Manager",Australia,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,Queensland University of Technology,Brisbane,Bachelor of Communication (Journalism),Law and Justice,"31,400","14,100",AUD,Years,3.0,Years,Yes,No,ATAR,IELTS,Equivalent ,79.00,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-communication-journalism,English,A," Join the list of our graduates including Leigh Sales, Peter Greste, Leila McKinnon, Conor Duffy and Karl Stefanovic. Learn to prepare and present news through a variety of social channels and across online, print and broadcast platforms. Go beyond the writing, communication and ethical foundations of journalism and build your production skills through hands-on experience in world class facilities. Access newsrooms, radio and TV studios and contribute to QUT News and other outlets. You'll also have the opportunity to apply for industry internships and international exchanges. Start online unavailable. This course is only available to you if you can attend classes on campus. It is not possible to start this course online.  Learn to prepare and present news on social channels, and across print, broadcast and online platforms. Access newsrooms and studios and learn from working professionals.  Learn to prepare and present news on social channels, and across print, broadcast and online platforms. Access newsrooms and studios and learn from working professionals.    This course will provide you with a broad knowledge of the foundations of news reporting focusing on identifying, researching and then structuring news reports in an evolving news environment. Early in your degree you’ll learn how to recognise the fundamental attributes of news and other journalism forms, use the mobile technologies available and evaluate events for their potential news value, while learning how to record interviews and perform other reporting tasks including how to write socially responsible news stories.  Further study areas will prepare you for the future of journalism covering communication theory and practice, journalism law, managing social media, writing and production techniques, journalism ethics and a comprehensive understanding of industry structures and functions. Your studies will be rounded by the choice of either a second major, which is a sequence of eight units from another study area, or minors and electives such as work integrated learning, internships or international study tours that allow you to graduate work ready through engagement with the industry.                                 Double degrees                           Prepare for a journalism career with a specialist focus, or use your advanced research and writing skills in other industries. Choose a double degree with:  business to forge a career as a journalist with a specialty in finance, international affairs, or political and social commentary. You may also work as a media executive, business analyst or researcher. justice for opportunities include working as a journalist with a specialty in areas of justice such as criminology, policing, policy and governance, as a media manager for legal environments, or an analyst of legal matters for media organisations. law to develop a career in journalism focusing on legal affairs, politics, crime reporting and foreign affairs, or work as a solicitor, barrister or in-house lawyer, including media lawyer. science where you may expect a range of employment opportunities within the public and private sector due to the growing demand for science communicators.       ","Digital Content Designer, Digital Content Producer, Foreign Correspondent, Journalist, Media Researcher, Podcast Host, Presenter, Producer, Public Relations Officer/Consultant, Reporter, Sports Reporter",Australia,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
